Compound;;DB11828	DTI	Gene;;7010
Compound;;DB08865	DTI	Gene;;2261
Compound;;DB06595	DTI	Gene;;4916
Compound;;DB00668	DTI	Gene;;148
Compound;;DB00259	DTI	Gene;;762
Compound;;DB00391	DTI	Gene;;760
Compound;;DB00206	DTI	Gene;;6532
Compound;;DB01224	DTI	Gene;;1132
Compound;;DB04216	DTI	Gene;;760
Compound;;DB00373	DTI	Gene;;153
